Id,PostTypeId,CreationDate,Score,Viewcount,Tags,AnswerCount,FavoriteCount
"65736","1","2020-01-02 15:31:29","11","2607","<keras><tensorflow>","7","10"
"65738","1","2020-01-02 15:47:53","2","15","<r><self-study><parameter>","0",""
"65739","1","2020-01-02 15:53:13","1","32","<deep-learning><keras><dataset><data><audio-recognition>","0",""
"65740","1","2020-01-02 16:17:29","4","86","<logistic-regression>","1",""
"65745","1","2020-01-02 17:07:11","2","29","<neural-network><normalization>","1",""
"65746","1","2020-01-02 17:19:49","0","33","<machine-learning><python><multilabel-classification><natural-language-process>","1",""
"65747","1","2020-01-02 17:24:58","2","66","<python><computer-vision><opencv>","1",""
"65751","1","2020-01-02 18:22:09","3","34","<reinforcement-learning>","1",""
"65755","1","2020-01-02 19:52:41","1","30","<lstm><rnn>","1",""
"65757","1","2020-01-02 20:09:21","1","20","<search><definitions><regex><ngrams>","1",""
"65758","1","2020-01-02 20:45:37","2","48","<machine-learning><deep-learning><keras><tensorflow>","0",""
"65761","1","2020-01-02 22:36:32","2","50","<neural-network><tensorflow><time-series><lstm><rnn>","0",""
"65762","1","2020-01-02 22:53:02","2","14","<neural-network><deep-learning><feature-engineering><embeddings><deep-network>","1",""
"65766","1","2020-01-03 04:45:10","1","27","<ensemble-modeling>","1",""
"65767","1","2020-01-03 04:45:14","1","58","<deep-learning><nlp><unsupervised-learning><similarity>","2",""
"65769","1","2020-01-03 07:00:05","2","527","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"65773","1","2020-01-03 07:52:19","1","26","<visualization>","2",""
"65783","1","2020-01-03 09:54:04","1","82","<computer-vision><pytorch><transfer-learning>","2",""
"65787","1","2020-01-03 10:45:41","2","338","<machine-learning><deep-learning><data-mining><predictive-modeling><automl>","2","1"
"65791","1","2020-01-03 11:48:13","2","49","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"65793","1","2020-01-03 12:30:55","3","29","<machine-learning><deep-learning><classification><image-recognition>","1","2"
"65794","1","2020-01-03 12:37:36","2","17","<r><distribution>","1",""
"65795","1","2020-01-03 12:39:53","2","19","<python><data-science-model><lightgbm>","0",""
"65796","1","2020-01-03 12:57:38","1","24","<text><opencv><ocr><image>","0",""
"65797","1","2020-01-03 13:16:19","2","32","<python><gradient-descent><pytorch>","1",""
"65798","1","2020-01-03 13:35:43","2","24","<image-classification>","0",""
"65802","1","2020-01-03 16:09:34","1","54","<machine-learning><preprocessing><outlier>","1",""
"65803","1","2020-01-03 16:18:24","2","72","<random-forest><overfitting><performance>","3",""
"53742","1","2019-06-13 20:50:01","1","32","<time-series><clustering><anomaly-detection>","2",""
"53747","1","2019-06-13 22:24:04","2","126","<neural-network><deep-learning><gradient-descent><autoencoder><vae>","1","2"
"53752","1","2019-06-14 01:17:30","0","41","<nlp><word-embeddings>","1",""
"53754","1","2019-06-14 02:42:41","0","67","<r><xgboost>","1",""
"53755","1","2019-06-14 02:44:46","0","24","<machine-learning><overfitting>","0","1"
"53757","1","2019-06-14 03:35:35","0","20","<machine-learning><convnet><object-detection><faster-rcnn>","0",""
"53758","1","2019-06-14 05:22:06","1","59","<variance><bias><estimators><mse>","0",""
"53759","1","2019-06-14 05:36:27","0","73","<machine-learning><regression><feature-selection><correlation>","2",""
"53768","1","2019-06-14 06:54:40","0","52","<convnet><object-detection><faster-rcnn>","0",""
"53772","1","2019-06-14 08:27:56","1","159","<nlp><bert>","1","1"
"53773","1","2019-06-14 08:42:47","3","403","<cross-validation><evaluation>","3",""
"53775","1","2019-06-14 09:01:42","0","17","<machine-learning><deep-learning><lstm><autoencoder>","0",""
"53776","1","2019-06-14 09:03:22","0","23","<dataset><scraping>","0",""
"53777","1","2019-06-14 09:11:16","1","16","<python><java>","1",""
"53778","1","2019-06-14 09:15:11","0","100","<deep-learning><classification><keras>","1",""
"53779","1","2019-06-14 09:45:42","0","28","<machine-learning><tensorflow><cnn><reference-request><inception>","0",""
"53781","1","2019-06-14 10:03:43","0","67","<nlp><word2vec>","2",""
"53783","1","2019-06-14 10:59:58","1","24","<nlp><clustering><topic-model>","1",""
"53785","1","2019-06-14 11:17:58","1","21","<python><algorithms><machine-learning-model><data-science-model><forecasting>","0",""
"53789","1","2019-06-14 11:52:34","0","72","<python><convolution>","2",""
"53790","1","2019-06-14 11:56:26","1","64","<orange><orange3>","0",""
"53791","1","2019-06-14 12:01:29","0","19","<machine-learning><predictive-modeling>","0",""
"53792","1","2019-06-14 12:25:49","2","67","<regression><prediction><sequence>","2",""
"53795","1","2019-06-14 13:03:41","0","22","<python><time-series>","0",""
"69143","1","2020-03-04 14:32:49","1","16","<python><scikit-learn><regression>","1",""
"69144","1","2020-03-04 14:48:50","0","27","<machine-learning><neural-network><classification><prediction>","0",""
"69145","1","2020-03-04 14:59:09","0","19","<deep-learning><h2o>","1",""
"69147","1","2020-03-04 15:28:10","1","27","<machine-learning><python><data-mining><data-analysis><descriptive-statistics>","1",""
"69148","1","2020-03-04 15:39:01","5","752","<dataset><generative-models><privacy>","3","1"
"69150","1","2020-03-04 16:16:38","-2","83","<machine-learning><python><time-series>","0",""
"69151","1","2020-03-04 16:22:18","1","13","<time-series><azure-ml><automl>","0",""
"69153","1","2020-03-04 16:28:12","1","23","<python><classification><xgboost>","1",""
"69160","1","2020-03-04 17:18:51","0","16","<pandas>","0",""
"69161","1","2020-03-04 17:33:01","-1","13","<deep-learning><optimization><loss-function><perceptron><rstudio>","0",""
"69164","1","2020-03-04 18:13:45","0","9","<cnn><computer-vision>","0",""
"69167","1","2020-03-04 19:01:43","1","17","<machine-learning><python><classification><scikit-learn>","0","1"
"69168","1","2020-03-04 19:07:12","0","10","<keras><tensorflow><lstm><rnn><recurrent-neural-net>","0",""
"69169","1","2020-03-04 19:18:42","0","10","<pca>","1",""
"69170","1","2020-03-04 19:22:02","1","19","<machine-learning><data><machine-learning-model><tfidf><pipelines>","0",""
"69171","1","2020-03-04 19:41:17","2","36","<machine-learning><classification><scikit-learn><k-nn>","2",""
"69173","1","2020-03-04 20:10:19","0","20","<tensorflow>","0",""
"69178","1","2020-03-04 23:26:04","0","12","<cnn><convolution><faster-rcnn>","0",""
"69179","1","2020-03-04 23:55:09","1","19","<machine-learning><linear-regression><gradient-descent>","0",""
"69180","1","2020-03-05 00:11:22","2","17","<python><unbalanced-classes><smote><imbalanced-learn><smotenc>","0","1"
"69181","1","2020-03-05 00:26:31","0","28","<machine-learning><classification><keras><regression><activation-function>","0",""
"69183","1","2020-03-05 01:54:46","1","19","<clustering><k-means><dbscan><python-3.x><mean-shift>","1",""
"69185","1","2020-03-05 02:37:10","1","22","<python><pandas><matplotlib>","0",""
"69186","1","2020-03-05 03:47:03","-1","6","<dataset><image-classification>","0",""
"69188","1","2020-03-05 05:19:32","0","6","<python><time-series>","0",""
"69189","1","2020-03-05 06:36:03","1","16","<time-series><logistic-regression>","0",""
"69193","1","2020-03-05 08:04:14","0","16","<machine-learning><python><feature-engineering><feature-extraction><correlation>","0",""
"69194","1","2020-03-05 08:04:27","0","5","<machine-learning><deep-learning><opencv><image>","0",""
"69196","1","2020-03-05 08:06:48","-2","17","<python><clustering><pandas><unsupervised-learning><categorical-data>","0",""
"69197","1","2020-03-05 08:30:03","2","21","<random-forest><decision-trees><scoring>","0",""
"69198","1","2020-03-05 08:45:09","2","10","<machine-learning><python><nlp><named-entity-recognition>","1",""
"69199","1","2020-03-05 08:46:38","1","8","<mlp><mse>","0",""
"69200","1","2020-03-05 08:52:42","-1","18","<machine-learning><python><clustering>","0",""
"69201","1","2020-03-05 09:03:49","1","15","<machine-learning><scikit-learn><r><statistics><data-science-model>","0",""
"69202","1","2020-03-05 10:24:15","0","8","<keras>","0",""
"69203","1","2020-03-05 10:48:23","-1","6","<deep-learning><cnn>","0",""
"69204","1","2020-03-05 11:03:16","-1","12","<apache-hadoop><sql><hive>","0",""
"69205","1","2020-03-05 11:11:15","1","15","<machine-learning><xgboost><multilabel-classification><accuracy><hyperparameter>","0",""
"69206","1","2020-03-05 11:15:06","1","21","<machine-learning><deep-learning><classification><image-classification><supervised-learning>","1",""
"57452","1","2019-08-12 20:38:37","0","48","<machine-learning><neural-network><keras><lstm><stacked-lstm>","0",""
"57453","1","2019-08-12 20:57:48","0","29","<keras><multilabel-classification>","0",""
"57454","1","2019-08-12 21:01:14","1","56","<cnn><overfitting><regularization>","0",""
"57455","1","2019-08-12 21:46:02","0","9","<orange>","0",""
"57456","1","2019-08-12 22:18:02","1","15","<machine-learning><regression><predictive-modeling><metric>","1",""
"57459","1","2019-08-12 22:48:35","1","273","<machine-learning><time-series><forecasting>","1",""
"57461","1","2019-08-13 02:14:09","1","50","<python><classification><regression><predictive-modeling><model-selection>","1",""
"57463","1","2019-08-13 03:43:35","2","55","<machine-learning><k-nn>","0",""
"57464","1","2019-08-13 04:04:21","0","21","<time-series><forecast>","0","1"
"57465","1","2019-08-13 04:21:20","1","60","<feature-engineering>","1",""
"57466","1","2019-08-13 04:42:36","4","44","<gradient-descent><cost-function>","2",""
"57127","1","2019-08-07 12:01:08","1","11","<neural-network><cnn>","0",""
"57129","1","2019-08-07 12:47:31","0","73","<machine-learning><decision-trees>","3",""
"57132","1","2019-08-07 13:14:03","0","18","<deep-learning>","0",""
"57140","1","2019-08-07 14:15:05","0","32","<nlp>","1",""
"57145","1","2019-08-07 14:38:36","0","58","<neural-network><deep-learning><convolution><backpropagation>","0",""
"57146","1","2019-08-07 14:45:41","0","77","<python><convnet><anomaly-detection>","2",""
"57147","1","2019-08-07 14:49:00","1","29","<python><kaggle>","0",""
"57152","1","2019-08-07 16:26:09","0","36","<tensorflow><cnn><overfitting><distance><game>","0",""
"57153","1","2019-08-07 16:40:12","1","9","<google>","0","1"
"57155","1","2019-08-07 17:22:49","1","238","<machine-learning><classification><probability-calibration>","1",""
"57157","1","2019-08-07 17:48:03","0","186","<python><neural-network><tensorflow><gpu>","1",""
"57159","1","2019-08-07 18:16:15","0","19","<logistic-regression><model-selection>","0",""
"57160","1","2019-08-07 18:45:31","0","1821","<python><matplotlib><seaborn>","1",""
"57163","1","2019-08-07 20:04:23","0","38","<machine-learning><time-series><regression><feature-selection><feature-engineering>","0",""
"57166","1","2019-08-07 20:56:57","0","46","<machine-learning><scikit-learn><optimization>","1",""
"57170","1","2019-08-07 21:43:08","0","43","<python><deep-learning><time-series><lstm><forecasting>","1",""
"57171","1","2019-08-07 21:50:27","1","953","<machine-learning><keras><tensorflow><machine-learning-model>","1",""
"57172","1","2019-08-07 21:50:32","1","26","<machine-learning><neural-network><deep-learning><convnet>","2",""
"57173","1","2019-08-07 22:19:28","1","142","<r><training><prediction><finance>","2",""
"57176","1","2019-08-08 01:20:09","1","48","<neural-network>","3",""
"57177","1","2019-08-08 02:29:56","0","27","<reinforcement-learning><discounted-reward>","1",""
"57178","1","2019-08-08 02:56:19","1","44","<python><geospatial>","1",""
"48629","1","2019-04-04 19:17:30","1","76","<r><time-series><forecasting>","2","1"
"48633","1","2019-04-04 20:09:55","2","41","<neural-network><classification><keras><image-classification><preprocessing>","1",""
"48636","1","2019-04-04 22:04:59","0","59","<r><regularization><plotting><ridge-regression>","0",""
"48640","1","2019-04-04 23:47:22","2","59","<deep-learning><lstm><recurrent-neural-net><named-entity-recognition><sequence-to-sequence>","1","1"
"48642","1","2019-04-05 00:36:49","4","3479","<machine-learning><k-means><similarity><image>","1","1"
"48643","1","2019-04-05 01:10:33","0","17","<machine-learning><k-means>","1",""
"48644","1","2019-04-05 01:11:24","0","36","<data-augmentation><image-preprocessing>","0",""
"48645","1","2019-04-05 03:24:06","3","102","<machine-learning><computer-vision>","3",""
"48653","1","2019-04-05 05:44:50","2","69","<machine-learning><time-series>","1","2"
"48670","1","2019-04-05 07:48:19","2","156","<keras><optimization><overfitting><gan>","0",""
"48671","1","2019-04-05 07:49:22","0","2008","<python><word2vec><data-analysis><cosine-distance>","2","2"
"48672","1","2019-04-05 08:03:22","3","953","<machine-learning><neural-network><classification><cost-function>","1",""
"48688","1","2019-04-05 10:38:27","0","169","<python><tensorflow><rnn>","0",""
"48690","1","2019-04-05 10:57:06","0","30","<machine-learning><dataset><data-cleaning>","0",""
"48693","1","2019-04-05 13:20:06","3","8211","<python><clustering><pandas>","2","1"
"48695","1","2019-04-05 13:27:16","0","22","<neural-network><deep-learning><transfer-learning>","0",""
"48697","1","2019-04-05 14:25:07","1","528","<python><keras><tensorflow><loss-function><autoencoder>","1",""
"48699","1","2019-04-05 15:50:56","0","40","<neural-network><deep-learning><gan>","1",""
"48701","1","2019-04-05 16:21:59","0","59","<machine-learning><prediction><probability><naive-bayes-classifier>","1",""
"48702","1","2019-04-05 16:30:12","0","40","<classification><predictive-modeling><multilabel-classification>","2",""
"62334","1","2019-10-28 21:33:50","0","32","<machine-learning><neural-network><autoencoder><normalization><gaussian-process>","0",""
"62338","1","2019-10-28 22:53:28","1","35","<python><correlation><graphs><matrix>","1",""
"62339","1","2019-10-28 23:06:32","0","41","<machine-learning><predictive-modeling><cross-validation>","2",""
"62341","1","2019-10-29 03:28:00","0","37","<python><predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"62346","1","2019-10-29 05:38:46","0","62","<machine-learning><classification><scikit-learn><feature-selection><accuracy>","1",""
"62347","1","2019-10-29 06:47:37","0","46","<machine-learning><classification><logistic-regression><data-science-model>","1",""
"62348","1","2019-10-29 07:55:11","0","778","<machine-learning><python><dataset><csv><json>","1","1"
"48731","1","2019-04-06 10:24:19","0","440","<neural-network><keras><dataset><neural>","1",""
"48736","1","2019-04-06 10:58:10","0","3583","<keras><lstm><learning-rate>","1",""
"48740","1","2019-04-06 11:54:29","4","47","<r>","1",""
"48748","1","2019-04-06 12:21:47","0","34","<word2vec><gensim>","0",""
"48751","1","2019-04-06 12:47:10","1","33","<python><deep-learning><keras><cnn>","0",""
"48753","1","2019-04-06 13:15:41","1","42","<machine-learning><python><deep-learning><pandas><data-cleaning>","0",""
"48755","1","2019-04-06 13:32:54","0","111","<neural-network><keras><dataset>","2",""
"48757","1","2019-04-06 14:25:21","0","106","<deep-learning><keras><scikit-learn><tensorflow><preprocessing>","0",""
